district_name,state_name,grade_10_avg_performance,g3_lang,g3_math,g3_evs,g5_lang,g5_math,g5_evs,g8_lang,g8_math,g8_sci,g8_sst,g3_avg,g5_avg,g8_avg,growth_g3_g5,growth_g5_g8,performance_std,Performance_Class,state_encoded
Ramanagara,Karnataka,33.601029573333335,57.391675,51.426389416666666,55.1914712,51.619617,41.80494306666667,43.271377461538464,44.000717,29.26237925,33.17913608333333,33.26655809090909,54.66984520555555,45.56531250940171,34.92719760606061,-9.104532696153846,-10.638114903341098,9.881246029304418,Low,16
Ramanathapuram,Tamil Nadu,34.006221483333334,50.43079,44.48231125,47.4230699,44.326614,38.51706453333333,40.19837707692307,43.789116,28.606967150000003,32.7076105,32.60418768181818,47.44539038333334,41.01401853675213,34.42697033295455,-6.431371846581207,-6.587048203797586,6.509365156913729,Low,31
Ramban,Jammu & Kashmir,27.303338106666665,60.862868500000005,55.80875608333333,56.8477998,45.80068,40.918318,44.105336615384616,37.766666,32.0026326,30.79016608333333,30.393788772727277,57.83980812777778,43.608111538461536,32.73831336401515,-14.231696589316243,-10.869798174446387,12.588213664236058,Low,14
Ramgarh,Jharkhand,34.33325530333333,49.50705,42.75068083333334,46.9394858,46.686005,38.6554456,40.48946753846154,48.90799,31.932868300000003,36.89407508333333,34.6435355,46.39907221111111,41.94363937948718,38.094617220833335,-4.455432831623931,-3.849022158653845,4.155915983680577,Low,15
Rampur,Uttar Pradesh,31.10545178333333,58.650024,54.68400666666667,59.0657822,51.26361,40.33047466666667,47.28043676923077,44.0071,30.32861055,31.672831916666667,32.28301690909091,57.466604288888895,46.29150714529914,34.57288984393939,-11.175097143589753,-11.71861730135975,11.44793248226716,Low,34
Ranchi,Jharkhand,39.17884939333334,57.9572695,50.383016833333336,55.5029371,56.273132,41.10372866666667,47.73106161538461,58.606266,36.9758497,41.54575808333333,41.20526472727273,54.61440781111111,48.36930742735043,44.58328462765152,-6.245100383760679,-3.786022799698912,5.065548337623945,High,15
Rangareddy,Telangana,38.045342530000006,54.2111815,46.13584425,51.0719675,49.705414,39.240209533333335,42.88892453846154,50.804028,31.1039353,34.81744375,34.252638999999995,50.47299775,43.94484935726496,37.7445115125,-6.528148392735041,-6.20033784476496,6.364946618328397,Medium,32
Ratlam,Madhya Pradesh,36.59134883,56.859703,49.58190991666667,53.964155000000005,49.155704,36.85741193333333,41.38573876923077,50.944073,31.20491135,35.32955416666667,34.19189872727273,53.468589305555554,42.466284900854696,37.91760931098485,-11.002304404700858,-4.548675589869845,7.995562630058374,Medium,20
Ratnagiri,Maharashtra,40.11522664,71.756212,65.02156658333332,69.3048139,68.8141,50.2106574,55.42805653846154,60.436676,31.798920450000004,37.270997666666666,39.11695595454545,68.69419749444444,58.150937979487175,42.15588751780303,-10.543259514957263,-15.995050461684144,13.362159611429234,High,21
Rayagada,Odisha,31.06158527333333,52.320191,42.783873666666665,45.3720625,41.94123,35.5009504,35.69285169230769,37.934414,27.75330205,28.499093416666668,28.10888131818182,46.82537572222222,37.71167736410256,30.57392269621212,-9.113698358119656,-7.137754667890441,8.145722445128255,Low,26
Reasi,Jammu & Kashmir,30.010754426666665,52.8427985,46.206395750000006,50.1650161,43.016956,35.8803454,37.05718769230769,41.985306,32.2845867,31.448434083333336,33.33409409090909,49.73807011666667,38.65149636410256,34.76310521856061,-11.086573752564108,-3.888391145541952,7.770470566738339,Low,14
Rewa,Madhya Pradesh,35.338491706666666,55.947544,49.21901541666667,54.0193926,54.321827,43.32480193333333,48.44840869230769,49.702305,34.30960215,36.735176083333336,35.08888786363636,53.06198400555556,48.69834587521368,38.958992774242425,-4.363638130341883,-9.73935310097125,7.220234278614361,Medium,20
Rewari,Haryana,49.58142522,61.0468175,53.97427141666666,59.1903042,59.526783,48.27801693333333,50.09118976923077,66.56741,46.78267705,48.17015166666667,45.43457590909091,58.07046437222223,52.63199656752136,51.73870365643939,-5.438467804700863,-0.8932929110819714,3.427003016477806,High,12
Ri Bhoi,Meghalaya,32.76888689333333,52.6207425,43.77248458333333,51.0206145,40.638584,28.153522866666663,34.595070692307694,43.630917,27.18435065,31.69874858333333,32.64689740909091,49.13794719444444,34.462392519658124,33.79022841060606,-14.67555467478632,-0.672164109052062,8.673486241317327,Low,23
Rohtak,Haryana,46.29389449333333,63.416912,59.74998933333333,64.2269051,52.30352,42.489237333333335,44.45670661538462,62.724335,41.7061087,44.19965366666667,42.49637622727273,62.46460214444445,46.416487982905984,47.78161839848485,-16.048114161538464,1.365130415578868,8.897523633736746,High,12
Rohtas,Bihar,35.23911446666667,52.533943,48.81568024999999,51.6488836,55.02,43.30326613333333,46.77920615384616,50.03345,37.38308685,36.06039808333333,36.59315277272727,50.99950228333333,48.36749076239317,40.01752192651515,-2.6320115209401607,-8.349968835878016,5.733721257671381,Medium,4
Rudraprayag,Uttarakhand,35.299446653333334,59.0795935,49.55170833333333,57.1853242,51.407734,36.5567312,43.84906146153845,54.54774,33.327836250000004,38.8580785,37.92784431818182,55.272208677777776,43.93784222051281,41.165374767045456,-11.334366457264965,-2.772467453467357,7.473923576376469,Medium,35
Rupnagar,Punjab,47.27488959,69.4581475,60.93042783333333,65.7880568,67.05088,56.076986000000005,58.17069346153846,63.807964,46.1982014,46.315314666666666,44.12326618181818,65.3922107111111,60.43285315384616,50.111186562121205,-4.959357557264944,-10.321666591724956,7.795743792326088,High,28
Sabar Kantha,Gujarat,35.08075091666667,66.139902,54.74413583333333,61.4548873,57.40663,48.6817724,50.49504469230769,56.001385,38.9014277,40.538704083333336,37.85508959090909,60.77964171111111,52.19448236410256,43.3241515935606,-8.585159347008549,-8.870330770541962,8.72813328874179,Medium,11
Sagar,Madhya Pradesh,43.97793158666666,73.587295,66.57238416666667,71.7369269,69.662766,60.81883493333333,63.45976876923077,57.6202,42.7063759,44.7762955,43.67130095454545,70.63220202222222,64.64712323418804,47.19354308863636,-5.985078788034173,-17.453580145551683,12.177981227069456,High,20
Saharanpur,Uttar Pradesh,33.366170073333336,61.28058,55.29072625,59.6865868,54.974033,44.0196318,47.64858969230769,48.325493,33.01609915,34.24935683333333,35.23342418181818,58.75263101666667,48.8807514974359,37.70609329128788,-9.871879519230768,-11.174658206148024,10.529986874732495,Low,34
Saharsa,Bihar,34.60801283000001,53.584765,52.08637616666667,52.1442217,53.18417,42.953395666666665,45.06301792307693,49.006763,38.52632095,36.86971758333333,37.99783095454546,52.60512095555556,47.06686119658119,40.6001581219697,-5.5382597589743625,-6.466703074611495,6.008462122274472,Medium,4
Sahibganj,Jharkhand,33.787793236666666,49.655081,45.15732491666666,47.3390183,44.70741,36.5225892,40.63157446153846,41.67823,30.93232735,31.467901333333334,34.77042609090909,47.383808072222216,40.62052455384616,34.7122211935606,-6.763283518376056,-5.908303360285558,6.340598901399457,Low,15
Saiha,Mizoram,29.28943814,74.10004,63.1078895,68.4176607,38.96501,30.97406413333333,35.314906923076926,45.38527,30.9131064,32.99267141666667,32.49604795454545,68.5418634,35.08466035213675,35.44677394280303,-33.457203047863246,0.3621135906662758,19.212845131223904,Low,24
Samastipur,Bihar,35.510778806666664,65.26276250000001,59.606533250000005,61.0641001,59.653133,48.953923,49.96428530769231,47.86169,38.2112873,38.047113583333335,36.860571590909096,61.97779861666667,52.85711376923077,40.245165618560605,-9.120684847435896,-12.611948150670166,10.912954574509202,Medium,4
Samba,Jammu & Kashmir,39.37529807666667,65.53976700000001,56.1068385,62.13349000000001,57.382534,44.51735873333334,49.08683984615384,60.028145,37.5535826,41.5438295,38.102242,61.260031833333336,50.32891085982906,44.30694977499999,-10.931120973504278,-6.021961084829066,8.59418807800912,High,14
Sambalpur,Odisha,36.003826669999995,59.0136785,52.77491491666667,55.07828070000001,53.344418,42.61336493333333,45.60854938461539,54.57686,38.4321073,39.20036475,36.75381286363636,55.62229137222223,47.18877743931623,42.24078622840909,-8.433513932905996,-4.947991210907141,6.765986675935635,Medium,26
Sambhal (Bhim Nagar),Uttar Pradesh,31.668785910000004,58.313181,57.529485583333326,58.4545366,49.40434,41.89386113333333,46.32380153846154,45.55668,35.28374005,32.136496666666666,34.98645131818182,58.09906772777777,45.87400089059829,36.99084200871212,-12.225066837179485,-8.883158881886168,10.59811275574857,Low,34
Sangareddy,Telangana,36.37402794333333,55.901422,49.652399,54.5250309,49.472324,38.15142733333334,41.98530461538461,49.83651,34.4803505,37.68182733333333,35.110921227272726,53.3596173,43.20301864957265,39.27740226515151,-10.156598650427355,-3.92561638442114,7.267229417405365,Medium,32
Sangli,Maharashtra,38.99225983666666,70.062973,65.47637075,67.6286094,60.114662,46.926854000000006,49.617306,58.810207,37.13142715,39.31587275,42.49301122727272,67.72265105000001,52.21960733333333,44.43762953181818,-15.50304371666668,-7.781977801515147,11.853942874885862,High,21
Sangrur,Punjab,48.638949163333336,73.658175,67.99973925,69.6268691,69.40576,57.83086146666667,57.49130761538461,65.63072,46.25485945,47.54598841666667,46.1531925,70.42826111666666,61.57597636068376,51.39619009166666,-8.8522847559829,-10.1797862690171,9.523748573824289,High,28
Sant Kabir Nagar,Uttar Pradesh,33.355018556666664,67.35027,61.67829341666666,64.5890905,52.478874,43.4876098,48.45311584615384,43.812298,34.486103650000004,34.70110891666666,36.04665004545455,64.53921797222222,48.13986654871795,37.2615401530303,-16.39935142350427,-10.878326395687644,13.731644836473771,Low,34
Saraikela-Kharsawan,Jharkhand,36.14348752333334,56.196523,50.74198166666667,54.005420400000006,55.272873,44.57947873333333,48.66294153846154,52.570625,39.7414892,39.67668366666667,39.40609768181818,53.64797502222223,49.50509775726496,42.84872388712121,-4.142877264957271,-6.656373870143746,5.448158254716494,Medium,15
Saran,Bihar,37.562817996666666,59.082506,54.75790625,58.1191767,56.48412,44.6506944,50.745345615384615,50.93745,36.8828595,38.62230658333333,39.49422581818182,57.31986298333334,50.6267200051282,41.48421047537879,-6.693142978205138,-9.142509529749413,7.949334707811956,Medium,4
Satara,Maharashtra,42.41164497333333,66.197469,56.96319391666666,62.43086800000001,67.19798,50.351442266666666,54.49146915384616,65.03147,34.80413355,41.34583825,41.98267009090909,61.86384363888889,57.34696380683761,45.79102797272728,-4.516879832051281,-11.555935834110327,8.289323050946086,High,21
Satna,Madhya Pradesh,36.35395446333333,63.858236,56.27449966666666,62.5967376,54.64207,43.32261826666667,47.93617361538462,52.462547,36.512725,38.55770991666667,38.549094318181815,60.90982442222222,48.63362062735043,41.520519058712125,-12.27620379487179,-7.113101568638307,9.80855541537107,Medium,20
Sawai Madhopur,Rajasthan,38.06237021,68.66487699999999,63.9869115,65.3327975,58.678753,50.97022373333333,52.35100184615385,49.260326,34.5176443,37.387028,37.41713222727273,65.994862,53.99999285982906,39.645532631818185,-11.994869140170934,-14.35446022801088,13.192261445511024,Medium,29
Sehore,Madhya Pradesh,36.320054766666665,69.401612,64.23594108333333,66.9145672,58.41753,49.281418333333335,56.534376692307696,52.959755,42.0890491,38.27600433333333,38.90191072727273,66.85070676111111,54.74444167521367,43.05667979015151,-12.10626508589744,-11.68776188506216,11.897626876165152,Medium,20
Senapati,Manipur,37.35783678666667,73.95805,63.6003495,70.8706512,71.89047,55.92991646666667,61.61616561538461,58.534027,31.4490495,38.971952916666666,40.21788572727273,69.47635023333333,63.14551736068376,42.29322878598485,-6.33083287264958,-20.852288574698903,14.22333455561222,Medium,22
Seoni,Madhya Pradesh,32.29507160000001,54.7498985,48.0047995,51.4180564,46.88076,37.34792506666667,40.48002653846154,47.23461,31.61711015,34.622866,35.50494736363636,51.39091813333332,41.569570535042736,37.24488337840909,-9.821347598290586,-4.324687156633644,7.248816994709372,Low,20
Sepahijala,Tripura,35.23417462,58.7515815,49.46960816666667,55.4158723,58.128895,47.48451193333334,51.20474807692308,51.0791,36.2078338,38.72531433333334,41.56317272727273,54.54568732222223,52.27271833675214,41.89385521515151,-2.2729689854700865,-10.37886312160063,6.744825712738815,Medium,33
Serchhip,Mizoram,27.60350912166667,59.344994,49.0352455,54.7050878,37.82586,30.7952838,31.088812846153846,50.568794,35.439238849999995,41.403948666666665,35.26353377272727,54.36177576666668,33.236652215384616,40.66887882234848,-21.12512355128206,7.432226606963866,10.716064763723606,Low,24
Shahdol,Madhya Pradesh,34.90243486,72.70989750000001,64.96875775,70.1656599,62.79047,54.02194153333333,57.42592469230769,53.76177,46.325053350000005,40.873711,42.851932818181815,69.28143838333334,58.07944540854701,45.95311679204545,-11.201992974786329,-12.12632861650156,11.667212467631217,Medium,20
Shahjahanpur,Uttar Pradesh,29.234518933333334,47.9105665,40.93019108333333,44.7487242,49.459778,38.27065353333333,41.30028861538461,44.09525,32.79556575,33.851230666666666,34.017016272727275,44.52982726111111,43.01024004957264,36.189765672348486,-1.5195872115384643,-6.820474377224159,4.441933575373759,Low,34
Shajapur,Madhya Pradesh,35.580663,58.990854,54.911979333333335,56.9154532,51.441658,39.7796466,43.47107261538462,50.60354,36.08846155,34.799414750000004,37.66863927272727,56.93942884444444,44.89745907179488,39.790013893181815,-12.041969772649566,-5.107445178613062,8.8052774462112,Medium,20
Shamli (Prabudh Nagar),Uttar Pradesh,33.868603666666665,63.9556175,57.76327908333334,61.3173582,58.730198,47.726216666666666,51.76588576923076,50.42936,35.79751155,35.75532091666667,36.14256586363637,61.01208492777778,52.740766811965806,39.53118958257576,-8.271318115811972,-13.209577229390042,10.834639655473095,Low,34
Sheikhpura,Bihar,34.789326583333334,49.7461285,47.54944875,50.6910147,52.332806,45.47213593333333,45.60800746153846,45.36537,33.083268950000004,33.2051755,34.39270536363636,49.32886398333333,47.80431646495728,36.51162995340909,-1.5245475183760533,-11.292686511548183,7.00155342241678,Medium,4
Sheohar,Bihar,33.817070146666666,52.2241215,51.99600558333333,53.5385642,50.528202,43.11190986666666,44.62482061538461,43.8951,33.9251954,35.19862675,33.01017490909091,52.58623042777777,46.088310827350426,36.507274264772725,-6.497919600427345,-9.5810365625777,8.088593326808093,Low,4
Sheopur,Madhya Pradesh,39.20323176666667,70.37981500000001,68.398634,69.46873350000001,56.225815,49.40102353333334,52.85867084615385,60.46067,49.7101768,43.59130108333333,45.92372981818182,69.41572750000002,52.828503126495725,49.97455205037878,-16.58722437350429,-2.8539510761169424,10.497939099531228,High,20
Shi Yomi,Arunachal Pradesh,35.57331925999999,50.7971115,48.05262116666666,53.8647577,42.81921,33.4694246,36.6438,42.853664,29.533129825,32.54716058333333,33.01411331818181,50.90483012222222,37.64414486666666,34.48701693162879,-13.260685255555558,-3.1571279350378774,8.711657134804385,Medium,2
Shimla,Himachal Pradesh,41.766111390000006,65.354208,50.58056875,60.4474439,57.63065,40.94610766666666,49.24523253846154,63.60585,35.30465345,43.14759816666666,40.40595622727273,58.79407355,49.273996735042736,45.61601446098484,-9.520076814957264,-3.657982274057893,6.802866286029534,High,13
Shivamogga,Karnataka,35.10307491,47.544925,44.5507745,47.3950832,48.600506,37.81964473333333,39.92457307692308,48.913498,31.33668835,36.07984616666667,35.843253272727274,46.49692756666667,42.11490793675214,38.04332144734848,-4.382019629914531,-4.071586489403657,4.227752929516747,Medium,16
Shivpuri,Madhya Pradesh,33.28852189333334,64.70868999999999,60.16238983333333,62.351275,56.82702,47.06697713333333,52.44110684615384,53.058487,40.62094785,40.10578108333333,41.75102754545455,62.40745161111111,52.11170132649573,43.884060869696974,-10.29575028461538,-8.227640456798753,9.280917213729616,Low,20
Shopian,Jammu & Kashmir,40.92655122,71.52944,63.36376491666667,66.1403162,64.62426,54.15494473333333,62.04910723076924,56.67356,38.8010012,46.62306183333333,44.15139,67.01117370555555,60.27610398803419,46.562253258333335,-6.7350697175213625,-13.713850729700852,10.421046119857742,High,14
Shrawasti,Uttar Pradesh,32.335237310000004,53.522705,49.37468325,52.9272655,61.83733,48.61297966666667,54.36004569230769,45.4289,36.3054676,34.48464008333333,35.16572477272727,51.94155125,54.93678511965812,37.84618311401515,2.995233869658115,-17.09060200564297,9.12633100555906,Low,34
Siang,Arunachal Pradesh,36.36136235333333,46.860025,41.06859391666666,49.2151007,50.4173,37.79694893333333,43.46002453846154,52.584324,33.406172049999995,37.09394125,34.40874922727273,45.71457320555555,43.89142449059829,39.37329663181818,-1.823148714957263,-4.518127858780112,3.2646883253425,Medium,2
Sibsagar,Assam,41.14796210666667,65.6007525,63.30448558333334,66.58442840000001,62.49147,51.0492462,54.42704415384616,61.19221,42.12675315,43.97332458333333,43.88798677272728,65.16322216111111,55.989253451282046,47.795068626515146,-9.173968709829062,-8.1941848247669,8.688681565046382,High,3
Siddharthnagar,Uttar Pradesh,36.58053092,61.4124715,59.40293566666667,62.3796917,54.82921,45.80663453333333,50.50630561538461,52.37973,44.814964,41.11884208333333,43.26353904545454,61.06503295555555,50.38071671623931,45.39426878219697,-10.68431623931624,-4.986447934042346,8.00616560614017,Medium,34
Siddipet,Telangana,36.51549642333334,46.564901,43.700759,43.5112521,41.969845,38.396824466666665,36.48235269230769,45.178753,33.80710655,32.483427166666665,32.145782727272724,44.592304033333335,38.94967405299145,35.903767360984844,-5.642629980341887,-3.045906692006604,4.408467046079402,Medium,32
Sidhi,Madhya Pradesh,47.94962940999999,73.15383499999999,68.33095833333333,71.8348355,68.63913,60.58802386666666,62.51802269230769,63.84111,49.7101768,49.858829500000006,48.93962199431819,71.10654294444443,63.91505885299144,55.7265461375,-7.191484091452985,-8.188512715491441,7.695382660087012,High,20
Sikar,Rajasthan,48.83925344666667,70.4722975,64.66751058333334,67.9494145,62.952057,59.93965453333333,59.15487407692308,63.40111,46.82359805,48.903263,47.86493845454545,67.69640752777777,60.68219520341881,51.74822737613637,-7.014212324358958,-8.933967827282437,7.993324358689519,High,29
Siliguri,West Bengal,35.95538242,64.968924,54.61854358333334,60.5993873,62.306778,46.41817233333333,54.50491938461538,56.683025,34.701180449999995,40.830791833333336,38.668513454545455,60.06228496111112,54.40995657264958,42.7208776844697,-5.652328388461541,-11.689078888179878,8.84409207512236,Medium,36
Simdega,Jharkhand,33.27564185333333,58.0354345,55.52740475,57.602785,49.351547,35.07399053333334,43.065331692307694,44.77089,29.6578748,34.0496925,34.74291740909091,57.05520808333333,42.49695640854701,35.80534367727273,-14.55825167478632,-6.691612731274283,10.864906120531156,Low,15
Sindhudurg,Maharashtra,43.68843999666667,72.67972,64.49077225,69.7105614,64.84655,49.315447266666666,53.25644930769231,69.45844,36.8654471,44.02751125,44.75225681818182,68.96035121666667,55.806148858119656,48.77591379204546,-13.15420235854701,-7.030235066074198,10.245883392224025,High,21
Singrauli,Madhya Pradesh,36.92176457,59.8083075,54.57340166666666,57.2178249,57.122192,48.8959562,51.04414992307692,49.050888,38.96098225,36.212742,38.61059831818182,57.19984468888888,52.354099374358974,40.708802642045455,-4.845745314529907,-11.645296732313518,8.475933099347413,Medium,20
Sirmaur,Himachal Pradesh,35.776210423333325,61.993433,52.30350833333333,56.493243500000005,53.27817,39.713898,46.42471723076923,57.180237,32.4506532,37.86553441666667,37.534777954545454,56.93006161111112,46.47226174358974,41.25780064280303,-10.457799867521372,-5.214461100786707,7.980976825129248,Medium,13
Sirohi,Rajasthan,44.957444636666665,65.157985,59.74167933333334,61.8348787,62.939217,53.54811226666666,56.24834353846154,57.04081,40.3819908,41.20084116666667,42.388729363636365,62.24484767777778,57.578557601709406,45.25309283257576,-4.666290076068378,-12.325464769133646,8.778867405770665,High,29
Sirsa,Haryana,43.70773534666667,53.2691285,46.64355166666667,50.78668,52.363617,40.55658713333333,46.49042515384616,59.833546,39.9591252,40.0607395,39.2545245,50.23312005555556,46.47020976239316,44.7769838,-3.762910293162399,-1.6932259623931571,2.792726591024668,High,12
Sitamarhi,Bihar,34.02006130666667,55.863397500000005,53.31631016666666,55.2661297,52.2188,42.7705554,44.33899684615385,49.47153,42.64139465,41.9012065,41.02619477272727,54.81527912222222,46.44278408205128,43.76008148068182,-8.372495040170946,-2.6827026013694564,5.766468609391742,Low,4
Sitapur,Uttar Pradesh,31.90772805,50.5036435,44.70087408333333,49.417656,52.91344,43.299202066666666,47.58216146153846,43.496773,30.98906175,32.820341166666665,33.97323313636363,48.20739119444445,47.931601176068376,35.31985226325757,-0.2757900183760711,-12.611748912810803,7.362301842006544,Low,34
Sivagangai,Tamil Nadu,36.40853485,58.1322915,52.20510441666667,55.43793470000001,48.71718,42.08658653333334,45.19904023076924,45.409893,28.95490345,32.928573416666666,32.490041,55.25844353888889,45.33426892136753,34.945852716666664,-9.92417461752136,-10.388416204700867,10.157179554319969,Medium,31
Siwan,Bihar,34.64648699333334,55.910279,52.73654741666667,54.017265,53.415783,46.4781448,48.85046630769231,49.615955,37.077907800000006,38.434219,38.78273813636363,54.22136380555556,49.5814647025641,40.977704984090906,-4.639899102991464,-8.603759718473192,6.719968302982308,Medium,4
Solan,Himachal Pradesh,40.13342218666666,56.87359,48.19142166666666,54.9877271,52.582714,38.50408973333333,44.10098430769232,56.526493,33.529760249999995,39.20241266666667,37.689712863636366,53.35091292222222,45.062596013675225,41.73709469507576,-8.288316908546996,-3.325501318599464,5.981024577914615,High,13
Solapur,Maharashtra,40.32057985666667,75.267927,69.76617508333334,71.1911796,67.73284,56.1516356,58.02621323076923,61.635757,38.7060697,41.86872341666667,42.79086963636364,72.07509389444444,60.63689627692308,46.25035493825757,-11.43819761752136,-14.386541338665502,12.94038947495913,High,21
Sonbhadra,Uttar Pradesh,33.02182658333333,52.686771,48.43244125,51.838446,54.76415,44.453209666666666,46.973951923076925,48.020638,38.10912435,35.77344725,37.22486040909091,50.98588608333333,48.73043719658119,39.78201750227272,-2.2554488867521414,-8.94841969430847,5.92576205912112,Low,34
Sonepur,Odisha,34.45084674333334,63.960031,56.67761383333333,60.1762267,51.974033,46.805918866666666,46.06448661538462,52.502266,38.0076045,39.396327166666666,35.888546863636364,60.27129051111111,48.2814794940171,41.44868613257576,-11.989811017094013,-6.83279336144134,9.528318047943928,Low,26
Sonipat,Haryana,48.34519404666667,61.6818965,54.00032058333333,58.5276447,55.524937,43.19401866666667,45.131517230769234,64.88508,45.4248962,47.27316458333333,45.51977363636364,58.06995392777778,47.95015763247864,50.77572860492424,-10.119796295299146,2.825570972445604,5.221747016711862,High,12
Sonitpur,Assam,35.956432893333336,61.0902425,54.32699241666666,58.8271576,56.745056,43.49870453333333,51.02934246153846,46.046806,36.21875685,35.87914491666667,37.58965109090909,58.08146417222222,50.42436766495727,38.93358971439394,-7.657096507264953,-11.490777950563327,9.637688183060934,Medium,3
South,Delhi,45.56083417333333,57.225233,50.481653916666666,54.9050525,57.69057,42.18567453333333,48.45069453846153,60.514378,36.1558284,40.9863475,38.32274118181818,54.20397980555555,49.442313023931625,43.99482377045455,-4.761666781623923,-5.44748925347708,5.108415877337583,High,9
South 24 Parganas,West Bengal,37.25939007,69.038895,59.35065508333333,64.3039705,61.546864,49.940525666666666,54.36482730769231,56.883087,36.2469733,41.31289016666667,41.98949386363636,64.23117352777778,55.28407232478633,44.10811108257576,-8.947101202991455,-11.175961242210567,10.082082884978549,Medium,36
South East,Delhi,42.98092931666667,52.954673,42.46204175,50.3736234,48.907906,36.84953853333333,40.82475161538461,57.10927,36.49673025,41.22309008333333,38.83039509090909,48.596779383333335,42.19406538290598,43.41487135606061,-6.402714000427352,1.2208059731546257,3.399443204371169,High,9
South Garo Hills,Meghalaya,26.86765957333333,44.7329515,37.76591741666667,44.7964618,40.674885,29.1473368,37.02740323076923,33.128933,25.78190315,27.45034425,27.626195545454543,42.43177690555555,35.61654167692308,28.49684398636364,-6.815235228632474,-7.119697690559441,6.9680207841362565,Low,23
South Goa,Goa,43.364233353333326,63.297744,51.397872416666665,61.1453922,58.544888,41.2904776,47.563431692307695,60.670826,33.635531775,42.15654608333333,37.51206168181818,58.61366953888889,49.13293243076924,43.49374138503788,-9.480737108119657,-5.639191045731359,7.64086686989932,High,10
South Salmara-Mankachar,Assam,35.84859634666667,62.749834,64.044815,62.4423509,62.910717,57.01312946666667,58.49910976923077,43.89891,40.8650733,37.09058533333333,40.90988368181818,63.078999966666665,59.47431874529915,40.69111307878788,-3.604681221367514,-18.78320566651127,12.0209540741892,Medium,3
South Sikkim,Sikkim,37.2662223,63.764480000000006,51.02432533333334,60.920918500000006,50.11806,32.640186533333335,43.14318515384616,52.01608,29.68890525,36.75402208333333,35.094860227272726,58.56990794444445,41.9671438957265,38.38846689015151,-16.60276404871795,-3.5786770055749884,10.768389435407173,Medium,30
South Tripura,Tripura,37.37577217,64.760258,59.522146,61.0126091,56.47865,43.7263962,48.07164115384615,56.03296,41.7123868,41.56733775,44.04076322727273,61.76500436666666,49.42556245128205,45.83836194431818,-12.339441915384612,-3.5872005069638675,8.354517471700193,Medium,33
South West A,Delhi,47.99098629333333,54.390467,47.42605066666667,51.8569585,56.90916,44.06410366666667,47.588932846153845,61.389168,38.7227934,44.17960658333333,41.04514868181818,51.22449205555555,49.52073217094017,46.33417916628788,-1.70375988461538,-3.1865530046522963,2.482340224828873,High,9
South West B,Delhi,46.84260564666666,48.3149365,41.413435166666666,45.7647185,53.317352,40.9755346,45.783352,60.26193,37.91132415,40.85873358333333,38.80199618181818,45.16436338888889,46.69207953333333,44.45849597878788,1.5277161444444474,-2.2335835545454543,1.141713691034579,High,9
South West Garo Hills,Meghalaya,30.86220335666666,40.8891085,37.033756333333336,40.4047373,43.066196,34.12430746666667,40.36868184615385,33.914295,26.99203265,27.923367916666667,28.37556872727273,39.44253404444444,39.18639510427351,29.30131607348485,-0.2561389401709348,-9.88507903078866,5.782512379812708,Low,23
South West Khasi Hills,Meghalaya,29.92142297,49.09248,41.8266235,47.7786915,44.82235,32.7202736,36.45318115384615,37.75499,27.44810925,31.753716333333333,31.462186409090908,46.232598333333335,37.998601584615386,32.10475049810606,-8.23399674871795,-5.893851086509329,7.096152332346277,Low,23
Srikakulam,Andhra Pradesh,39.98955684333333,49.9097735,48.24299066666666,48.6478338,46.314373,41.32244046666666,42.66681707692308,50.632812,33.6984764,35.668331583333334,33.9097985,48.93353265555555,43.43454351452991,38.47735462083333,-5.498989141025639,-4.957188893696582,5.230428000248707,High,1
Srinagar,Jammu & Kashmir,44.384116813333335,77.24803,64.09367583333334,73.0487646,72.9722155,52.69237173333333,63.46920307692308,71.60178,45.9427745,50.9347284375,48.93962199431819,71.46349014444444,63.29246493675214,55.49362323295455,-8.171025207692296,-7.798841703797592,7.985656245589494,High,14
Sukma,Chhattisgarh,29.77427503333333,49.6259745,39.81606158333333,44.4919274,41.696106,29.863636466666662,35.47162476923077,41.519714,26.306260700000003,31.741056083333334,29.12482104545455,44.644654494444445,35.67712241196581,32.17296295719697,-8.967532082478634,-3.504159454768839,6.432195775096035,Low,6
Sultanpur,Uttar Pradesh,33.459148510000006,55.372402,51.30720191666666,54.0904803,46.26057,36.8959606,40.65867776923077,45.14623,32.055232000000004,34.58968341666667,36.212553500000006,53.59002807222222,41.27173612307692,37.00092472916667,-12.318291949145298,-4.27081139391025,8.613734151857992,Low,34
Sundergarh,Odisha,37.67337262,66.464995,59.43288341666667,61.7800971,54.149467,44.5987218,47.292890692307694,55.609028,40.62688355,42.05630416666666,40.08243445454546,62.55932517222222,48.68035983076923,44.593662542803024,-13.878965341452997,-4.086697287966203,9.417110379400125,Medium,26
Supaul,Bihar,33.90342626333334,61.90490200000001,59.1866295,60.8777652,57.48516,47.01250146666666,50.11488669230769,45.882946,40.5135253,38.618136416666665,38.05893590909091,60.65643223333333,51.53751605299146,40.76838590643939,-9.118916180341875,-10.769130146552063,9.955427189211564,Low,4
Surajpur,Chhattisgarh,34.35360303,60.4623285,51.553736750000006,57.937512100000006,59.95019,45.54487446666667,50.345948846153846,54.844307,36.7410736,40.5106005,40.85256445454545,56.65119245,51.94700443760684,43.237136388636365,-4.7041880123931605,-8.70986804897047,6.8059788213969945,Low,6
